Designator,Pin,PinName,Net,Category,Description
D28,3,,$3N61374,二极管,二极管配置:1对共阴极;正向压降(Vf):700mV@10A;直流反向耐压(Vr):45V;整流电流:20A;
U71,1,,24V_UPS,IC/模块,类型:贴片式保险丝;额定电流:10A;额定电压 (AC):125V;额定电压:125V;分断能力:35A；50A;
U71,2,,$3N61374,IC/模块,类型:贴片式保险丝;额定电流:10A;额定电压 (AC):125V;额定电压:125V;分断能力:35A；50A;
U17,1,,$3N101438,IC/模块,连接器类型:板端/插座-闭口;固定方式:-;结构:1x2P;间距:5.08mm;颜色:绿色;安装方式:弯针;排数:1;每排PIN数:2;额定电流:20A;额定电压:450V;线规 - AWG:-;线规 - 平方毫米:-;工作温度:-40℃~+105℃;
U17,2,,GNDC,IC/模块,连接器类型:板端/插座-闭口;固定方式:-;结构:1x2P;间距:5.08mm;颜色:绿色;安装方式:弯针;排数:1;每排PIN数:2;额定电流:20A;额定电压:450V;线规 - AWG:-;线规 - 平方毫米:-;工作温度:-40℃~+105℃;
R312,1,,$3N74634,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R312,2,,24V,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
U43,1,,$3N74634,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U43,2,,GNDC,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U43,3,,24V_DET,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U43,4,,VBAT+,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R323,1,,$3N101447,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R323,2,,GNDC,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
LED5,1,,$3N101438,其他,发光颜色:红色;功率:40mW;正向电流:20mA;主波长:615nm~630nm;二极管配置:-;透镜颜色:无色透明透镜;色温:-;发光角度:120°;载带方式:-;工作温度:-40℃~+85℃;
LED5,2,,$3N101447,其他,发光颜色:红色;功率:40mW;正向电流:20mA;主波长:615nm~630nm;二极管配置:-;透镜颜色:无色透明透镜;色温:-;发光角度:120°;载带方式:-;工作温度:-40℃~+85℃;
SW17,1,,$3N101438,其他,电路结构:单刀双掷;安装方式:直插;开关颜色:-;额定电流(DC):2A;额定电压(DC):125V;额定电流(AC):-;额定电压(AC):-;机械寿命:3千次;
SW17,2,,24V_OUT,其他,电路结构:单刀双掷;安装方式:直插;开关颜色:-;额定电流(DC):2A;额定电压(DC):125V;额定电流(AC):-;额定电压(AC):-;机械寿命:3千次;
SW17,3,,,其他,电路结构:单刀双掷;安装方式:直插;开关颜色:-;额定电流(DC):2A;额定电压(DC):125V;额定电流(AC):-;额定电压(AC):-;机械寿命:3千次;
U79,1,,24V_DET,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U79,2,,$3N112836,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U79,3,,24V_DET_STM32,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U79,4,,+3.3V,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R325,1,,$3N112836,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R325,2,,GND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R326,1,,24V_DET_STM32,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R326,2,,GND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
CN19,1,,$3N54756,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN19,2,,GNDC,连接器,插针结构:1x2P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:2P;排数:1;每排PIN数:2;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
D38,1,,$3N53979,二极管,反向截止电压(Vrwm):28V;最大钳位电压:45.4V;峰值脉冲电流(Ipp):13.2A;峰值脉冲功率(Ppp):600W;击穿电压:31.1V;
D38,2,,GNDC,二极管,反向截止电压(Vrwm):28V;最大钳位电压:45.4V;峰值脉冲电流(Ipp):13.2A;峰值脉冲功率(Ppp):600W;击穿电压:31.1V;
CN1,1,,VBAT+,连接器,类别:-;类型1:-;
CN1,2,,GND,连接器,类别:-;类型1:-;
CN1,3,,,连接器,类别:-;类型1:-;
CN1,4,,,连接器,类别:-;类型1:-;
C232,1,,GNDC,电容,容值:10uF;精度:±10%;额定电压:50V;温度系数:X7R;
C232,2,,24V,电容,容值:10uF;精度:±10%;额定电压:50V;温度系数:X7R;
C49,1,,+5V,电容,容值:100nF;精度:±10%;额定电压:16V;材质(温度系数):X7R;
C49,2,,AGND,电容,容值:100nF;精度:±10%;额定电压:16V;材质(温度系数):X7R;
R38,1,,CAN-H,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:62.5mW;温度系数:±100ppm/℃;
R38,2,,$4N22604,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:62.5mW;温度系数:±100ppm/℃;
U57,1,,CANTX,IC/模块,类型:-;
U57,2,,AGND,IC/模块,类型:-;
U57,3,,+5V,IC/模块,类型:-;
U57,4,,CANRX,IC/模块,类型:-;
U57,5,,,IC/模块,类型:-;
U57,6,,CAN-L,IC/模块,类型:-;
U57,7,,CAN-H,IC/模块,类型:-;
U57,8,,$4N10790,IC/模块,类型:-;
R205,1,,$4N10790,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R205,2,,AGND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
U54,1,,485RX,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,2,,+5V,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,3,,+5V,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,4,,485TX,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,5,,AGND,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,6,,485A,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,7,,485B,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
U54,8,,+5V,IC/模块,类型:收发器;数据速率:500Kbps;驱动器/接收器:1/1;
H15,1,,$4N17375,其他,排数:单排;总PIN位数:2P;间距:2.54mm;插针结构:1x2P;行距:-;安装类型:直插;圆针/方针:方针;额定电流:-;额定电压:-;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度范围:-40℃~+105℃;颜色:黑色;
H15,2,,485A,其他,排数:单排;总PIN位数:2P;间距:2.54mm;插针结构:1x2P;行距:-;安装类型:直插;圆针/方针:方针;额定电流:-;额定电压:-;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度范围:-40℃~+105℃;颜色:黑色;
R200,1,,485B,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R200,2,,AGND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
C47,1,,AGND,电容,容值:100nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C47,2,,+5V,电容,容值:100nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
R217,1,,485B,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R217,2,,$4N17375,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R21,1,,+5V,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R21,2,,485A,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
CN16,1,,CAN-H,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN16,2,,CAN-L,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN16,3,,485A,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN16,4,,485B,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN16,5,,AGND,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
CN16,6,,,连接器,插针结构:1x6P;间距:2.5mm;安装方式:直插;参考系列:XH;总PIN数:6P;排数:1;每排PIN数:6;行距:-;额定电流:2A;触头材质:黄铜;触头镀层:锡;工作温度:-25℃~+85℃;
U75,1,,$4N18913,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U75,2,,GND,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U75,3,,485TX,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U75,4,,+5V,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R315,1,,485TX,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R315,2,,AGND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R316,1,,485_TX,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R316,2,,$4N18913,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
U76,1,,$4N19164,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U76,2,,AGND,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U76,3,,485_RX,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U76,4,,+3.3V,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R317,1,,485_RX,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R317,2,,GND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R318,1,,485RX,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R318,2,,$4N19164,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
U77,1,,$4N19807,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U77,2,,GND,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U77,3,,CANTX,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U77,4,,+5V,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R319,1,,CANTX,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R319,2,,AGND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R320,1,,CAN_TX,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R320,2,,$4N19807,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
U78,1,,$4N19819,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U78,2,,AGND,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U78,3,,CAN_RX,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
U78,4,,+3.3V,IC/模块,输入电压类型:DC;正向电压:1.2V;输出电流:50mA;隔离电压(rms):5kV;反向电压:6V;负载电压:35V;输出通道数:1;集射极饱和电压(Vce(sat)@Ic,IF):100mV@1mA,20mA;
R321,1,,CAN_RX,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R321,2,,GND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:62.5mW;最大工作电压:50V;温度系数:±100ppm/℃;
R322,1,,CANRX,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R322,2,,$4N19819,电阻,电阻类型:厚膜电阻;阻值:220Ω;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
H16,1,,$4N22604,其他,排数:单排;总PIN位数:2P;间距:2.54mm;插针结构:1x2P;行距:-;安装类型:直插;圆针/方针:方针;额定电流:-;额定电压:-;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度范围:-40℃~+105℃;颜色:黑色;
H16,2,,CAN-L,其他,排数:单排;总PIN位数:2P;间距:2.54mm;插针结构:1x2P;行距:-;安装类型:直插;圆针/方针:方针;额定电流:-;额定电压:-;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度范围:-40℃~+105℃;颜色:黑色;
R215,1,,CELL4,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R215,2,,$5N52981,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q11,1,,$5N19866,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q11,2,,CELL3,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q11,3,,$5N19863,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D8,1,,$5N19866,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D8,2,,CELL3,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D9,1,,$5N19866,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D9,2,,CELL3,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
R218,1,,$5N19866,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R218,2,,$5N53929,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R219,1,,CELL3,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R219,2,,$5N47728,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q12,1,,$5N20226,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q12,2,,CELL2,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q12,3,,$5N20223,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D10,1,,$5N20226,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D10,2,,CELL2,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D11,1,,$5N20226,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D11,2,,CELL2,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
R222,1,,$5N20226,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R222,2,,$5N49689,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
C170,1,,$5N49689,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C170,2,,$5N47728,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
R227,1,,CELL2,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R227,2,,$5N49689,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q14,1,,$5N22202,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q14,2,,CELL1,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q14,3,,$5N22199,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D14,1,,$5N22202,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D14,2,,CELL1,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D15,1,,$5N22202,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D15,2,,CELL1,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
R230,1,,$5N22202,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R230,2,,$5N52545,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
C172,1,,$5N52545,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
C172,2,,$5N49689,电容,容值:220nF;精度:±10%;额定电压:50V;材质(温度系数):X7R;
R231,1,,CELL1,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R231,2,,$5N52545,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
Q15,1,,$5N22568,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q15,2,,CELL0,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
Q15,3,,$5N22565,三极管,类型:1个N沟道;漏源电压(Vdss):30V;连续漏极电流(Id):4A;导通电阻(RDS(on)@Vgs,Id):110mΩ@2.5V,2A;功率(Pd):1.2W;阈值电压(Vgs(th)@Id):600mV@250uA;
D16,1,,$5N22568,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D16,2,,CELL0,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(trr):4ns;
D17,1,,$5N22568,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
D17,2,,CELL0,二极管,极性:单向;反向截止电压(Vrwm):5V;钳位电压:9.2V;峰值脉冲电流(Ipp):21.7A@10/1000us;峰值脉冲功率(Ppp):200W@10/1000us;击穿电压:7V;
R234,1,,$5N22568,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R234,2,,$5N22611,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R235,1,,CELL0,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R235,2,,$5N22611,电阻,电阻类型:厚膜电阻;阻值:1kΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
